year,week,week_start,age,metric,vax_status,metric_type,value
2021,24,2021-06-13,12-17,pop,vaxxed,count,73496
2021,24,2021-06-13,12-17,pop,unvaxxed,count,360238
2021,24,2021-06-13,12-17,cases,vaxxed,count,3
2021,24,2021-06-13,12-17,cases,vaxxed,rate,4.081854795
2021,24,2021-06-13,12-17,cases,unvaxxed,count,56
2021,24,2021-06-13,12-17,cases,unvaxxed,rate,15.5452784
2021,24,2021-06-13,12-17,hosp,vaxxed,count,0
2021,24,2021-06-13,12-17,hosp,vaxxed,rate,0
2021,24,2021-06-13,12-17,hosp,unvaxxed,count,2
2021,24,2021-06-13,12-17,hosp,unvaxxed,rate,0.555188514
2021,25,2021-06-20,12-17,pop,vaxxed,count,119599
2021,25,2021-06-20,12-17,pop,unvaxxed,count,314135
2021,25,2021-06-20,12-17,cases,vaxxed,count,1
2021,25,2021-06-20,12-17,cases,vaxxed,rate,0.836127392
2021,25,2021-06-20,12-17,cases,unvaxxed,count,54
2021,25,2021-06-20,12-17,cases,unvaxxed,rate,17.1900616
2021,25,2021-06-20,12-17,hosp,vaxxed,count,0
2021,25,2021-06-20,12-17,hosp,vaxxed,rate,0
2021,25,2021-06-20,12-17,hosp,unvaxxed,count,1
2021,25,2021-06-20,12-17,hosp,unvaxxed,rate,0.318334474
2021,26,2021-06-27,12-17,pop,vaxxed,count,139202
2021,26,2021-06-27,12-17,pop,unvaxxed,count,294532
2021,26,2021-06-27,12-17,cases,vaxxed,count,1
2021,26,2021-06-27,12-17,cases,vaxxed,rate,0.718380483
2021,26,2021-06-27,12-17,cases,unvaxxed,count,78
2021,26,2021-06-27,12-17,cases,unvaxxed,rate,26.48269118
2021,26,2021-06-27,12-17,hosp,vaxxed,count,0
2021,26,2021-06-27,12-17,hosp,vaxxed,rate,0
2021,26,2021-06-27,12-17,hosp,unvaxxed,count,4
2021,26,2021-06-27,12-17,hosp,unvaxxed,rate,1.358086727
2021,27,2021-07-04,12-17,pop,vaxxed,count,149528
2021,27,2021-07-04,12-17,pop,unvaxxed,count,284206
2021,27,2021-07-04,12-17,cases,vaxxed,count,4
2021,27,2021-07-04,12-17,cases,vaxxed,rate,2.675084265
2021,27,2021-07-04,12-17,cases,unvaxxed,count,71
2021,27,2021-07-04,12-17,cases,unvaxxed,rate,24.98187934
2021,27,2021-07-04,12-17,hosp,vaxxed,count,0
2021,27,2021-07-04,12-17,hosp,vaxxed,rate,0
2021,27,2021-07-04,12-17,hosp,unvaxxed,count,5
2021,27,2021-07-04,12-17,hosp,unvaxxed,rate,1.759287278
2021,28,2021-07-11,12-17,pop,vaxxed,count,157527
2021,28,2021-07-11,12-17,pop,unvaxxed,count,276207
2021,28,2021-07-11,12-17,cases,vaxxed,count,5
2021,28,2021-07-11,12-17,cases,vaxxed,rate,3.17405905
2021,28,2021-07-11,12-17,cases,unvaxxed,count,93
2021,28,2021-07-11,12-17,cases,unvaxxed,rate,33.67039937
2021,28,2021-07-11,12-17,hosp,vaxxed,count,0
2021,28,2021-07-11,12-17,hosp,vaxxed,rate,0
2021,28,2021-07-11,12-17,hosp,unvaxxed,count,2
2021,28,2021-07-11,12-17,hosp,unvaxxed,rate,0.72409461
2021,29,2021-07-18,12-17,pop,vaxxed,count,163832
2021,29,2021-07-18,12-17,pop,unvaxxed,count,269902
2021,29,2021-07-18,12-17,cases,vaxxed,count,15
2021,29,2021-07-18,12-17,cases,vaxxed,rate,9.155720494
2021,29,2021-07-18,12-17,cases,unvaxxed,count,179
2021,29,2021-07-18,12-17,cases,unvaxxed,rate,66.32036813
2021,29,2021-07-18,12-17,hosp,vaxxed,count,1
2021,29,2021-07-18,12-17,hosp,vaxxed,rate,0.610381366
2021,29,2021-07-18,12-17,hosp,unvaxxed,count,1
2021,29,2021-07-18,12-17,hosp,unvaxxed,rate,0.37050485
2021,30,2021-07-25,12-17,pop,vaxxed,count,169338
2021,30,2021-07-25,12-17,pop,unvaxxed,count,264396
2021,30,2021-07-25,12-17,cases,vaxxed,count,20
2021,30,2021-07-25,12-17,cases,vaxxed,rate,11.81069813
2021,30,2021-07-25,12-17,cases,unvaxxed,count,311
2021,30,2021-07-25,12-17,cases,unvaxxed,rate,117.6265904
2021,30,2021-07-25,12-17,hosp,vaxxed,count,0
2021,30,2021-07-25,12-17,hosp,vaxxed,rate,0
2021,30,2021-07-25,12-17,hosp,unvaxxed,count,2
2021,30,2021-07-25,12-17,hosp,unvaxxed,rate,0.756441096
2021,31,2021-08-01,12-17,pop,vaxxed,count,174062
2021,31,2021-08-01,12-17,pop,unvaxxed,count,259672
2021,31,2021-08-01,12-17,cases,vaxxed,count,30
2021,31,2021-08-01,12-17,cases,vaxxed,rate,17.23523802
2021,31,2021-08-01,12-17,cases,unvaxxed,count,440
2021,31,2021-08-01,12-17,cases,unvaxxed,rate,169.44453
2021,31,2021-08-01,12-17,hosp,vaxxed,count,0
2021,31,2021-08-01,12-17,hosp,vaxxed,rate,0
2021,31,2021-08-01,12-17,hosp,unvaxxed,count,8
2021,31,2021-08-01,12-17,hosp,unvaxxed,rate,3.080809637
2021,32,2021-08-08,12-17,pop,vaxxed,count,178077
2021,32,2021-08-08,12-17,pop,unvaxxed,count,255657
2021,32,2021-08-08,12-17,cases,vaxxed,count,53
2021,32,2021-08-08,12-17,cases,vaxxed,rate,29.76240615
2021,32,2021-08-08,12-17,cases,unvaxxed,count,550
2021,32,2021-08-08,12-17,cases,unvaxxed,rate,215.1319933
2021,32,2021-08-08,12-17,hosp,vaxxed,count,0
2021,32,2021-08-08,12-17,hosp,vaxxed,rate,0
2021,32,2021-08-08,12-17,hosp,unvaxxed,count,3
2021,32,2021-08-08,12-17,hosp,unvaxxed,rate,1.173447236
2021,33,2021-08-15,12-17,pop,vaxxed,count,182459
2021,33,2021-08-15,12-17,pop,unvaxxed,count,251275
2021,33,2021-08-15,12-17,cases,vaxxed,count,68
2021,33,2021-08-15,12-17,cases,vaxxed,rate,37.26864665
2021,33,2021-08-15,12-17,cases,unvaxxed,count,608
2021,33,2021-08-15,12-17,cases,unvaxxed,rate,241.9659735
2021,33,2021-08-15,12-17,hosp,vaxxed,count,0
2021,33,2021-08-15,12-17,hosp,vaxxed,rate,0
2021,33,2021-08-15,12-17,hosp,unvaxxed,count,8
2021,33,2021-08-15,12-17,hosp,unvaxxed,rate,3.18376281
2021,34,2021-08-22,12-17,pop,vaxxed,count,187605
2021,34,2021-08-22,12-17,pop,unvaxxed,count,246129
2021,34,2021-08-22,12-17,cases,vaxxed,count,76
2021,34,2021-08-22,12-17,cases,vaxxed,rate,40.51064737
2021,34,2021-08-22,12-17,cases,unvaxxed,count,634
2021,34,2021-08-22,12-17,cases,unvaxxed,rate,257.5885003
2021,34,2021-08-22,12-17,hosp,vaxxed,count,1
2021,34,2021-08-22,12-17,hosp,vaxxed,rate,0.533034834
2021,34,2021-08-22,12-17,hosp,unvaxxed,count,6
2021,34,2021-08-22,12-17,hosp,unvaxxed,rate,2.43774606
2021,35,2021-08-29,12-17,pop,vaxxed,count,194612
2021,35,2021-08-29,12-17,pop,unvaxxed,count,239122
2021,35,2021-08-29,12-17,cases,vaxxed,count,81
2021,35,2021-08-29,12-17,cases,vaxxed,rate,41.62127721
2021,35,2021-08-29,12-17,cases,unvaxxed,count,764
2021,35,2021-08-29,12-17,cases,unvaxxed,rate,319.5021788
2021,35,2021-08-29,12-17,hosp,vaxxed,count,0
2021,35,2021-08-29,12-17,hosp,vaxxed,rate,0
2021,35,2021-08-29,12-17,hosp,unvaxxed,count,9
2021,35,2021-08-29,12-17,hosp,unvaxxed,rate,3.763769122
2021,36,2021-09-05,12-17,pop,vaxxed,count,204447
2021,36,2021-09-05,12-17,pop,unvaxxed,count,229287
2021,36,2021-09-05,12-17,cases,vaxxed,count,102
2021,36,2021-09-05,12-17,cases,vaxxed,rate,49.89068071
2021,36,2021-09-05,12-17,cases,unvaxxed,count,905
2021,36,2021-09-05,12-17,cases,unvaxxed,rate,394.7018366
2021,36,2021-09-05,12-17,hosp,vaxxed,count,1
2021,36,2021-09-05,12-17,hosp,vaxxed,rate,0.489124321
2021,36,2021-09-05,12-17,hosp,unvaxxed,count,5
2021,36,2021-09-05,12-17,hosp,unvaxxed,rate,2.18067313
2021,37,2021-09-12,12-17,pop,vaxxed,count,214347
2021,37,2021-09-12,12-17,pop,unvaxxed,count,219387
2021,37,2021-09-12,12-17,cases,vaxxed,count,195
2021,37,2021-09-12,12-17,cases,vaxxed,rate,90.97398144
2021,37,2021-09-12,12-17,cases,unvaxxed,count,1613
2021,37,2021-09-12,12-17,cases,unvaxxed,rate,735.2304375
2021,37,2021-09-12,12-17,hosp,vaxxed,count,0
2021,37,2021-09-12,12-17,hosp,vaxxed,rate,0
2021,37,2021-09-12,12-17,hosp,unvaxxed,count,8
2021,37,2021-09-12,12-17,hosp,unvaxxed,rate,3.646524179
2021,38,2021-09-19,12-17,pop,vaxxed,count,221038
2021,38,2021-09-19,12-17,pop,unvaxxed,count,212696
2021,38,2021-09-19,12-17,cases,vaxxed,count,240
2021,38,2021-09-19,12-17,cases,vaxxed,rate,108.5786154
2021,38,2021-09-19,12-17,cases,unvaxxed,count,2024
2021,38,2021-09-19,12-17,cases,unvaxxed,rate,951.5928837
2021,38,2021-09-19,12-17,hosp,vaxxed,count,1
2021,38,2021-09-19,12-17,hosp,vaxxed,rate,0.452410898
2021,38,2021-09-19,12-17,hosp,unvaxxed,count,10
2021,38,2021-09-19,12-17,hosp,unvaxxed,rate,4.701545868
2021,39,2021-09-26,12-17,pop,vaxxed,count,226520
2021,39,2021-09-26,12-17,pop,unvaxxed,count,207214
2021,39,2021-09-26,12-17,cases,vaxxed,count,221
2021,39,2021-09-26,12-17,cases,vaxxed,rate,97.56312908
2021,39,2021-09-26,12-17,cases,unvaxxed,count,2094
2021,39,2021-09-26,12-17,cases,unvaxxed,rate,1010.54948
2021,39,2021-09-26,12-17,hosp,vaxxed,count,0
2021,39,2021-09-26,12-17,hosp,vaxxed,rate,0
2021,39,2021-09-26,12-17,hosp,unvaxxed,count,10
2021,39,2021-09-26,12-17,hosp,unvaxxed,rate,4.82592875
2021,40,2021-10-03,12-17,pop,vaxxed,count,231204
2021,40,2021-10-03,12-17,pop,unvaxxed,count,202530
2021,40,2021-10-03,12-17,cases,vaxxed,count,246
2021,40,2021-10-03,12-17,cases,vaxxed,rate,106.3995433
2021,40,2021-10-03,12-17,cases,unvaxxed,count,1829
2021,40,2021-10-03,12-17,cases,unvaxxed,rate,903.0760875
2021,40,2021-10-03,12-17,hosp,vaxxed,count,0
2021,40,2021-10-03,12-17,hosp,vaxxed,rate,0
2021,40,2021-10-03,12-17,hosp,unvaxxed,count,17
2021,40,2021-10-03,12-17,hosp,unvaxxed,rate,8.3938182
2021,41,2021-10-10,12-17,pop,vaxxed,count,233994
2021,41,2021-10-10,12-17,pop,unvaxxed,count,199740
2021,41,2021-10-10,12-17,cases,vaxxed,count,188
2021,41,2021-10-10,12-17,cases,vaxxed,rate,80.34394044
2021,41,2021-10-10,12-17,cases,unvaxxed,count,1347
2021,41,2021-10-10,12-17,cases,unvaxxed,rate,674.3766897
2021,41,2021-10-10,12-17,hosp,vaxxed,count,1
2021,41,2021-10-10,12-17,hosp,vaxxed,rate,0.427361385
2021,41,2021-10-10,12-17,hosp,unvaxxed,count,9
2021,41,2021-10-10,12-17,hosp,unvaxxed,rate,4.505857615
2021,42,2021-10-17,12-17,pop,vaxxed,count,236396
2021,42,2021-10-17,12-17,pop,unvaxxed,count,197338
2021,42,2021-10-17,12-17,cases,vaxxed,count,173
2021,42,2021-10-17,12-17,cases,vaxxed,rate,73.18228735
2021,42,2021-10-17,12-17,cases,unvaxxed,count,997
2021,42,2021-10-17,12-17,cases,unvaxxed,rate,505.2245386
2021,42,2021-10-17,12-17,hosp,vaxxed,count,2
2021,42,2021-10-17,12-17,hosp,vaxxed,rate,0.846038004
2021,42,2021-10-17,12-17,hosp,unvaxxed,count,5
2021,42,2021-10-17,12-17,hosp,unvaxxed,rate,2.533723865
2021,43,2021-10-24,12-17,pop,vaxxed,count,238692
2021,43,2021-10-24,12-17,pop,unvaxxed,count,195042
2021,43,2021-10-24,12-17,cases,vaxxed,count,205
2021,43,2021-10-24,12-17,cases,vaxxed,rate,85.88473849
2021,43,2021-10-24,12-17,cases,unvaxxed,count,1192
2021,43,2021-10-24,12-17,cases,unvaxxed,rate,611.1504189
2021,43,2021-10-24,12-17,hosp,vaxxed,count,0
2021,43,2021-10-24,12-17,hosp,vaxxed,rate,0
2021,43,2021-10-24,12-17,hosp,unvaxxed,count,6
2021,43,2021-10-24,12-17,hosp,unvaxxed,rate,3.076260498
2021,44,2021-10-31,12-17,pop,vaxxed,count,240744
2021,44,2021-10-31,12-17,pop,unvaxxed,count,192990
2021,44,2021-10-31,12-17,cases,vaxxed,count,292
2021,44,2021-10-31,12-17,cases,vaxxed,rate,121.2906656
2021,44,2021-10-31,12-17,cases,unvaxxed,count,1229
2021,44,2021-10-31,12-17,cases,unvaxxed,rate,636.8205607
2021,44,2021-10-31,12-17,hosp,vaxxed,count,1
2021,44,2021-10-31,12-17,hosp,vaxxed,rate,0.415378992
2021,44,2021-10-31,12-17,hosp,unvaxxed,count,5
2021,44,2021-10-31,12-17,hosp,unvaxxed,rate,2.590807814
2021,45,2021-11-07,12-17,pop,vaxxed,count,242508
2021,45,2021-11-07,12-17,pop,unvaxxed,count,191226
2021,45,2021-11-07,12-17,cases,vaxxed,count,369
2021,45,2021-11-07,12-17,cases,vaxxed,rate,152.1599287
2021,45,2021-11-07,12-17,cases,unvaxxed,count,1539
2021,45,2021-11-07,12-17,cases,unvaxxed,rate,804.8068777
2021,45,2021-11-07,12-17,hosp,vaxxed,count,1
2021,45,2021-11-07,12-17,hosp,vaxxed,rate,0.41235753000000003
2021,45,2021-11-07,12-17,hosp,unvaxxed,count,4
2021,45,2021-11-07,12-17,hosp,unvaxxed,rate,2.091765764
2021,46,2021-11-14,12-17,pop,vaxxed,count,244105
2021,46,2021-11-14,12-17,pop,unvaxxed,count,189629
2021,46,2021-11-14,12-17,cases,vaxxed,count,441
2021,46,2021-11-14,12-17,cases,vaxxed,rate,180.6599619
