year,week,week_start,metric,vax,value
2021,18,2021-05-02,cases,vax,18.24858198536645
2021,18,2021-05-02,cases,unvax,246.20734487922655
2021,18,2021-05-02,hosp,vax,1.1442281735223885
2021,18,2021-05-02,hosp,unvax,23.227452895863554
2021,18,2021-05-02,deaths,vax,0.2442372277410314
2021,18,2021-05-02,deaths,unvax,2.7916889703008523
2021,19,2021-05-09,cases,vax,13.49676316073567
2021,19,2021-05-09,cases,unvax,182.6986237202155
2021,19,2021-05-09,hosp,vax,0.8446731474495061
2021,19,2021-05-09,hosp,unvax,18.29356191329031
2021,19,2021-05-09,deaths,vax,0.10562020639593371
2021,19,2021-05-09,deaths,unvax,2.363627357805738
2021,20,2021-05-16,cases,vax,11.858510700151886
2021,20,2021-05-16,cases,unvax,142.31812992038084
2021,20,2021-05-16,hosp,vax,1.1446503425710515
2021,20,2021-05-16,hosp,unvax,18.081009000461854
2021,20,2021-05-16,deaths,vax,0.06260536515819812
2021,20,2021-05-16,deaths,unvax,2.5359643102013307
2021,21,2021-05-23,cases,vax,6.8362753978500725
2021,21,2021-05-23,cases,unvax,83.17208963169784
2021,21,2021-05-23,hosp,vax,0.49059714136625865
2021,21,2021-05-23,hosp,unvax,10.314700439184985
2021,21,2021-05-23,deaths,vax,0.06189047502289517
2021,21,2021-05-23,deaths,unvax,1.3540090817407424
2021,22,2021-05-30,cases,vax,4.614402672955528
2021,22,2021-05-30,cases,unvax,59.51525088955227
2021,22,2021-05-30,hosp,vax,0.6168503177024088
2021,22,2021-05-30,hosp,unvax,9.124015940215585
2021,22,2021-05-30,deaths,vax,0.10747698004530272
2021,22,2021-05-30,deaths,unvax,1.095743356137502
2021,23,2021-06-06,cases,vax,3.6999891506480678
2021,23,2021-06-06,cases,unvax,43.24272266291703
2021,23,2021-06-06,hosp,vax,0.6469088860398957
2021,23,2021-06-06,hosp,unvax,6.098653126530447
2021,23,2021-06-06,deaths,vax,0.02027323300490536
2021,23,2021-06-06,deaths,unvax,0.765810047239781
2021,24,2021-06-13,cases,vax,4.789981815776733
2021,24,2021-06-13,cases,unvax,34.0016214289917
2021,24,2021-06-13,hosp,vax,0.7353803752830887
2021,24,2021-06-13,hosp,unvax,5.177322947509124
2021,24,2021-06-13,deaths,vax,0.06498641037121997
2021,24,2021-06-13,deaths,unvax,0.24892403205923647
2021,25,2021-06-20,cases,vax,3.5571718849809875
2021,25,2021-06-20,cases,unvax,29.243943563502828
2021,25,2021-06-20,hosp,vax,0.4563769436791276
2021,25,2021-06-20,hosp,unvax,4.782985281961758
2021,25,2021-06-20,deaths,vax,0.06682190685557364
2021,25,2021-06-20,deaths,unvax,0.40903332810025994
2021,26,2021-06-27,cases,vax,5.215386251444437
2021,26,2021-06-27,cases,unvax,30.306183588877644
2021,26,2021-06-27,hosp,vax,0.4976105837993995
