year,week,week_start,cases_vaxxed,cases_unvaxxed,hosp_vaxxed,hosp_unvaxxed
2021,24,2021-06-13,1.9,7.1,0,0.3
2021,25,2021-06-20,0.4,7.8,0,0.1
2021,26,2021-06-27,0.3,12.1,0,0.6
2021,27,2021-07-04,1.2,11.4,0,0.8
2021,28,2021-07-11,1.4,15.3,0,0.3
2021,29,2021-07-18,4.2,30.2,0.3,0.2
2021,30,2021-07-25,5.4,53.6,0,0.3
2021,31,2021-08-01,7.9,77.2,0,1.4
2021,32,2021-08-08,13.6,98,0,0.5
2021,33,2021-08-15,17,110.3,0,1.5
2021,34,2021-08-22,18.5,117.4,0.2,1.1
2021,35,2021-08-29,19,145.6,0,1.7
2021,36,2021-09-05,22.8,179.8,0.2,1
2021,37,2021-09-12,41.5,335,0,1.7
2021,38,2021-09-19,49.5,433.5,0.2,2.1
2021,39,2021-09-26,44.5,460.4,0,2.2
2021,40,2021-10-03,48.6,411.4,0,3.8
2021,41,2021-10-10,36.7,307.2,0.2,2.1
2021,42,2021-10-17,33.4,230.1,0.4,1.2
2021,43,2021-10-24,39.2,278.3,0,1.4
2021,44,2021-10-31,55.4,290,0.2,1.2
2021,45,2021-11-07,69.5,366.5,0.2,1
2021,46,2021-11-14,82.5,421.2,1.1,2.4
2021,47,2021-11-21,76.1,277.8,0,1.7
2021,48,2021-11-28,99.7,427.6,0.2,3.9
2021,49,2021-12-05,113.2,528.6,0.5,2.8
2021,50,2021-12-12,132,453.1,0.4,2.6
2021,51,2021-12-19,244.3,362.7,0,1.8
2021,52,2021-12-26,669.4,668.9,2.1,3.4
2022,01,2022-01-02,1400.5,1487.9,3.2,6.1
2022,02,2022-01-09,1569.5,1834.7,4.4,9.8
2022,03,2022-01-16,1304.2,1158,2.4,8.2
2022,04,2022-01-23,652.9,651.4,4.1,3.7
2022,05,2022-01-30,380.6,336.1,2.8,2.9
2022,06,2022-02-06,214.8,227.4,2.6,2.8
2022,07,2022-02-13,116.3,102,1.7,2.1
2022,08,2022-02-20,82,57.3,0.5,1.6
2022,09,2022-02-27,57.6,44.7,1.2,1.3
2022,10,2022-03-06,33.7,29.5,0.7,1
2022,11,2022-03-13,35.8,29.5,1.3,0.9
2022,12,2022-03-20,33.7,19.9,0.8,0.3
2022,13,2022-03-27,32.7,20.5,0.3,0.6
2022,14,2022-04-03,41.5,24.9,0.3,0.3
2022,15,2022-04-10,68,39.2,0.8,0.6
2022,16,2022-04-17,106.1,58.9,0.6,1.3
2022,17,2022-04-24,161.3,94.8,1,2.5
2022,18,2022-05-01,203.6,120.5,1,1.1
2022,19,2022-05-08,198.9,122.5,0.7,1.7
2022,20,2022-05-15,168.5,109.9,0.8,1.6
2022,21,2022-05-22,157.9,113.1,1.1,3.3
2022,22,2022-05-29,118.3,83.5,0.4,2.1
2022,23,2022-06-05,95.7,72.4,3.8,2.9
2022,24,2022-06-12,69.4,71.9,0.5,1.4
