date,day,new_cases,new_tests,positivity,new_hosp,new_deaths,active_cases,new_vax_onedose,new_vax_complete,new_vax_boosted
2022-04-28,Thursday,1170.857142857143,NA,NA,40.57142857142857,3,5845.714285714285,337,459.42857142857144,881
2022-04-27,Wednesday,1096.5714285714287,NA,NA,36.57142857142857,2.857142857142857,5471.285714285715,343.85714285714283,464.14285714285717,1111
2022-04-26,Tuesday,1040.7142857142858,NA,NA,32.285714285714285,3.142857142857143,5143.714285714285,344.42857142857144,474,963.7142857142857
2022-04-25,Monday,923.4285714285714,NA,NA,31.142857142857142,3.5714285714285716,4836.428571428572,309.14285714285717,433.2857142857143,1142.7142857142858
2022-04-22,Friday,891.7142857142857,NA,NA,29.571428571428573,4,4513,305.2857142857143,430.85714285714283,918.7142857142857
2022-04-21,Thursday,807.8571428571429,NA,NA,27.142857142857142,3.4285714285714284,4161.857142857143,326.2857142857143,435.57142857142856,1150.7142857142858
2022-04-20,Wednesday,770.1428571428571,NA,NA,29.142857142857142,3.5714285714285716,3876,315.57142857142856,452.14285714285717,1217.142857142857
2022-04-19,Tuesday,728.4285714285714,NA,NA,26.428571428571427,3.2857142857142856,3617.4285714285716,323.14285714285717,459.7142857142857,978.5714285714286
2022-04-18,Monday,670.8571428571429,NA,NA,26.428571428571427,3,3384.1428571428573,488.85714285714283,643.4285714285714,1237.4285714285713
2022-04-15,Friday,634,NA,NA,24.857142857142858,3.4285714285714284,3157.5714285714284,478.85714285714283,644.5714285714286,1583.7142857142858
2022-04-14,Thursday,596.1428571428571,NA,NA,25.714285714285715,3.4285714285714284,2959.8571428571427,451.85714285714283,624,1732.857142857143
2022-04-13,Wednesday,563.1428571428571,NA,NA,26.142857142857142,3.5714285714285716,2794,346.7142857142857,512.4285714285714,1436.4285714285713
2022-04-12,Tuesday,517.4285714285714,12438.857142857143,0.03459804802056687,24.142857142857142,4.285714285714286,2656.1428571428573,342,512.5714285714286,1639.2857142857142
2022-04-11,Monday,482.14285714285717,13498.714285714286,0.032281678374315274,26.428571428571427,4.571428571428571,2553.714285714286,333.57142857142856,530.4285714285714,1646.5714285714287
2022-04-08,Friday,452.85714285714283,13291.714285714286,0.030658869332402305,25.285714285714285,4.285714285714286,2483.1428571428573,735.8571428571429,828.7142857142857,1719.2857142857142
2022-04-07,Thursday,443.42857142857144,13889.714285714286,0.028986359025888465,25.571428571428573,3.7142857142857144,2441.4285714285716,751.2857142857143,835.2857142857143,1495.4285714285713
2022-04-06,Wednesday,426.57142857142856,14007,0.027873515141375274,24.714285714285715,4,2407.714285714286,736.8571428571429,823.4285714285714,1495.4285714285713
2022-04-05,Tuesday,425.14285714285717,14396.714285714286,0.026255466559658523,26.428571428571427,4.142857142857143,2388.714285714286,751.1428571428571,832.2857142857143,1530.857142857143
2022-04-04,Monday,409.7142857142857,14793,0.0252844984887106,24.142857142857142,4.714285714285714,2368.4285714285716,751.7142857142857,799.7142857142857,NA
2022-04-01,Friday,479.2857142857143,18264.285714285714,0.0249260003969658,28.285714285714285,6.857142857142857,2350,465,622.8571428571429,NA
2022-03-31,Thursday,401.2857142857143,15386.142857142857,0.024553477505010576,23.571428571428573,6.571428571428571,1835,371.14285714285717,513.8571428571429,NA
2022-03-30,Wednesday,397,17616.571428571428,0.024258447957522588,25.857142857142858,8.428571428571429,1822.2857142857142,394.42857142857144,538.4285714285714,NA
2022-03-29,Tuesday,387.2857142857143,15989.142857142857,0.02540694915872842,26.857142857142858,7.142857142857143,1813.142857142857,389,548.2857142857143,NA
2022-03-28,Monday,398.2857142857143,15514.57142857143,0.026699702184357126,29.714285714285715,7.714285714285714,1812.142857142857,381.42857142857144,562,NA
2022-03-24,Thursday,403.42857142857144,16259,0.02575303667672223,32,7.142857142857143,2328,386,611.5714285714286,1373.4285714285713
2022-03-23,Wednesday,402.14285714285717,14863.57142857143,0.02570652491987152,31.571428571428573,5.714285714285714,2353.285714285714,382.14285714285717,612.7142857142857,1370.2857142857142
2022-03-22,Tuesday,488,16729,0.025411423444076653,34.285714285714285,7.285714285714286,2383.285714285714,395.7142857142857,615.1428571428571,1360.7142857142858
2022-03-21,Monday,405.42857142857144,17183.14285714286,0.024091862318984397,31.857142857142858,6.857142857142857,2347.4285714285716,525.5714285714286,831,1704.5714285714287
2022-03-18,Friday,415.7142857142857,17080.428571428572,0.0252591106926101,31.714285714285715,8.142857142857142,2475,323,535.8571428571429,1156.7142857142858
2022-03-17,Thursday,422.14285714285717,17135.571428571428,0.026638265281700258,33,8.142857142857142,2637.8571428571427,434.85714285714283,719.2857142857143,1435.857142857143
2022-03-16,Wednesday,441.2857142857143,17367.714285714286,0.028159009732942483,34.714285714285715,9.142857142857142,2807.8571428571427,463.42857142857144,749.1428571428571,1487
2022-03-15,Tuesday,396.42857142857144,17610.85714285714,0.029702371594083708,35.285714285714285,9.714285714285714,2982.285714285714,485,798,1530.857142857143
2022-03-14,Monday,535.5714285714286,18343.85714285714,0.03171207459097483,39.57142857142857,11.285714285714286,3247,462.42857142857144,782.4285714285714,1450.5714285714287
2022-03-11,Friday,589.5714285714286,19074.85714285714,0.033246667194825955,41.714285714285715,11.571428571428571,3490.4285714285716,679.8571428571429,1124.2857142857142,2033.2857142857142
2022-03-10,Thursday,625.2857142857143,19514.428571428572,0.034601738776582895,45.57142857142857,11.857142857142858,3724.1428571428573,607.8571428571429,1001.8571428571429,1828.4285714285713
2022-03-09,Wednesday,660,19955.428571428572,0.036010170864942646,43.714285714285715,12.285714285714286,3956,640.7142857142857,1113.7142857142858,1909.7142857142858
2022-03-08,Tuesday,662.2857142857143,20005.571428571428,0.03752100030104478,54.42857142857143,12.857142857142858,4181.714285714285,688.7142857142857,1271,2067.1428571428573
2022-03-07,Monday,760.1428571428571,20626.14285714286,0.0391934439028806,57.57142857142857,13.142857142857142,4440.285714285715,724.4285714285714,1511.7142857142858,2162.714285714286
2022-03-04,Friday,790.7142857142857,21004,0.04152373897439998,59,14.571428571428571,4844.428571428572,763.8571428571429,1820.4285714285713,2223.8571428571427
2022-03-03,Thursday,809,20661.714285714286,0.04443345275284306,57.42857142857143,15.142857142857142,5345.571428571428,636.4285714285714,1624.7142857142858,2225.714285714286
2022-03-02,Wednesday,841.5714285714286,20677.285714285714,0.048079524481743505,63,19,5874.428571428572,742.1428571428571,1775.2857142857142,2301
2022-03-01,Tuesday,757.1428571428571,18031.714285714286,0.049854044795039694,39.142857142857146,16,5018.571428571428,582.8571428571429,1456.142857142857,1875.5714285714287
2022-02-28,Monday,1029.7142857142858,21450,0.05430093165338256,57,16.571428571428573,5485.285714285715,773,1814.2857142857142,2440.1428571428573
2022-02-25,Friday,1156.857142857143,22576.285714285714,0.060963515988167356,59,17.142857142857142,6398,787.8571428571429,1700.857142857143,2550.8571428571427
2022-02-24,Thursday,1343,23927.285714285714,0.0687542301071716,67,19.428571428571427,7443.285714285715,884.8571428571429,1992.857142857143,2761.714285714286
2022-02-22,Tuesday,1668.5714285714287,27774.85714285714,0.08314507962855729,103.85714285714286,22.428571428571427,10776.142857142857,1030.7142857142858,2256.714285714286,3249.4285714285716
2022-02-21,Monday,2014.142857142857,27135.85714285714,0.09294055118725673,101.28571428571429,23.285714285714285,11987.714285714286,996.5714285714286,2028.4285714285713,3158.714285714286
2022-02-18,Friday,2346.4285714285716,28386.571428571428,0.10228720761970583,116.14285714285714,23.428571428571427,13284,1055.142857142857,2102.1428571428573,3316
2022-02-17,Thursday,2716.8571428571427,28955.285714285714,0.11107688802824922,122.28571428571429,24.142857142857142,14639.857142857143,1243,2260.285714285714,3557
2022-02-16,Wednesday,3089.5714285714284,30095.85714285714,0.11844132017996188,130.85714285714286,25.857142857142858,15905.857142857143,1245.7142857142858,2216.714285714286,3662.8571428571427
2022-02-15,Tuesday,3422.714285714286,31645.85714285714,0.12460244540250195,151.14285714285714,25.714285714285715,17109.14285714286,1366.5714285714287,2319.285714285714,3863.5714285714284
2022-02-14,Monday,3985.5714285714284,33048.28571428572,0.12944381450152131,152.71428571428572,28,18446.14285714286,1660.4285714285713,2508.4285714285716,4444.285714285715
2022-02-11,Friday,4198.571428571428,33022.57142857143,0.1383123623341224,152.14285714285714,28.285714285714285,20570.14285714286,1787.857142857143,2513.4285714285716,4708.714285714285
2022-02-10,Thursday,4450,33840.71428571428,0.14938300016664946,167.57142857142858,28.571428571428573,22972.14285714286,1923.4285714285713,2550.714285714286,5054.428571428572
2022-02-09,Wednesday,4595.428571428572,34188,0.16382539018228362,177.57142857142858,29.428571428571427,25306.571428571428,2014.4285714285713,2575,5403.428571428572
2022-02-08,Tuesday,4607.285714285715,34598,0.18217807144404566,162.14285714285714,32.142857142857146,27625.285714285714,2116.1428571428573,2596.1428571428573,5684.142857142857
2022-02-07,Monday,6171.714285714285,38037.28571428572,0.20471005563905076,178,31.857142857142858,30306.571428571428,2033.5714285714287,2283.1428571428573,5671
2022-02-04,Friday,7067.285714285715,39354.57142857143,0.22573610168891042,193.42857142857142,31,33482.71428571428,2280.8571428571427,2379.4285714285716,6436.428571428572
